CODE,DISPLAY,VERSION
8800/0,"Soft tissue tumor, benign",ICDO3_2nd
8800/3,"Sarcoma, NOS",ICDO3_2nd
8800/3,"Mesenchymal tumor, malignant",ICDO3_2nd
8800/3,"Soft tissue sarcoma",ICDO3_2nd
8800/3,"Soft tissue tumor, malignant",ICDO3_2nd
8800/9,"Sarcomatosis, NOS",ICDO3_2nd
8801/3,"Spindle cell sarcoma",ICDO3_2nd
8801/3,"Spindle cell sarcoma, undifferentiated",ICDO3_2nd
8802/1,"Pleomorphic hyalinizing angiectatic tumor",ICDO3_2nd
8802/3,"Giant cell sarcoma",ICDO3_2nd
8802/3,"Pleomorphic cell sarcoma, NOS",ICDO3_2nd
8802/3,"Pleomorphic cell sarcoma, undifferentiated",ICDO3_2nd
8802/3,"Pleomorphic sarcoma",ICDO3_2nd
8802/3,"Pleomorphic dermal sarcoma",ICDO3_2nd
8803/3,"Small cell sarcoma",ICDO3_2nd
8803/3,"Round cell sarcoma, NOS",ICDO3_2nd
8803/3,"Round cell sarcoma, undifferentiated",ICDO3_2nd
8804/3,"Epithelioid sarcoma, NOS",ICDO3_2nd
8804/3,"Epithelioid cell sarcoma",ICDO3_2nd
8804/3,"Epithelioid sarcoma, undifferentiated",ICDO3_2nd
8805/3,"Undifferentiated sarcoma",ICDO3_2nd
8806/3,"Desmoplastic small round cell tumor",ICDO3_2nd
8810/0,"Fibroma, NOS",ICDO3_2nd
8810/0,"Desmoplastic fibroblastoma",ICDO3_2nd
8810/0,"Gardner fibroma",ICDO3_2nd
8810/0,"Nuchal fibroma",ICDO3_2nd
8810/0,"Collagenous fibroma",ICDO3_2nd
8810/0,"Plaque-like CD34 positive dermal fibroma",ICDO3_2nd
8810/1,"Cellular fibroma",ICDO3_2nd
8810/3,"Fibrosarcoma, NOS",ICDO3_2nd
8811/0,"Fibromyxoma, NOS",ICDO3_2nd
8811/0,"Myxofibroma, NOS",ICDO3_2nd
8811/0,"Myxoid fibroma",ICDO3_2nd
8811/0,"Plexiform fibromyxoma",ICDO3_2nd
8811/0,"Acral fibromyxoma",ICDO3_2nd
8811/1,"Myxoinflammatory fibroblastic sarcoma",ICDO3_2nd
8811/1,"Atypical myxoinflammatory fibroblastic tumor",ICDO3_2nd
8811/1,"Hemosiderotic fibrolipomatous tumor",ICDO3_2nd
8811/3,Myxofibrosarcoma,ICDO3_2nd
8811/3,Fibromyxosarcoma,ICDO3_2nd
8812/0,"Periosteal fibroma",ICDO3_2nd
8812/3,"Periosteal fibrosarcoma",ICDO3_2nd
8812/3,"Periosteal sarcoma, NOS",ICDO3_2nd
8813/0,"Fibroma of tendon sheath",ICDO3_2nd
8813/0,"Fascial fibroma",ICDO3_2nd
8813/1,"Palmar/plantar type fibromatosis",ICDO3_2nd
8813/1,"Superficial fibromatosis",ICDO3_2nd
8813/3,"Fascial fibrosarcoma",ICDO3_2nd
8814/3,"Infantile fibrosarcoma",ICDO3_2nd
8814/3,"Congenital fibrosarcoma",ICDO3_2nd
8815/0,"Solitary fibrous tumor/Hemangiopericytoma, grade 1",ICDO3_2nd
8815/0,"Hemangiopericytoma, benign",ICDO3_2nd
8815/1,"Solitary fibrous tumor, NOS",ICDO3_2nd
8815/1,"Hemangiopericytoma, NOS",ICDO3_2nd
8815/1,"Localized fibrous tumor",ICDO3_2nd
8815/1,"Solitary fibrous tumor/Hemangiopericytoma, grade 2",ICDO3_2nd
8815/1,"Hemangiopericytic meningioma",ICDO3_2nd
8815/3,"Solitary fibrous tumor, malignant",ICDO3_2nd
8815/3,"Solitary fibrous tumor/Hemangiopericytoma, grade 3",ICDO3_2nd
8815/3,"Hemangiopericytoma, malignant",ICDO3_2nd
8816/0,"Calcifying aponeurotic fibroma",ICDO3_2nd
8817/0,"Calcifying fibrous tumor",ICDO3_2nd
8818/0,"Fibrous dysplasia",ICDO3_2nd
8820/0,Elastofibroma,ICDO3_2nd
8821/1,"Aggressive fibromatosis",ICDO3_2nd
8821/1,"Desmoid type fibromatosis",ICDO3_2nd
8821/1,"Desmoid, NOS",ICDO3_2nd
8821/1,"Desmoid tumor, NOS",ICDO3_2nd
8821/1,"Extra-abdominal desmoid",ICDO3_2nd
8821/1,"Invasive fibroma",ICDO3_2nd
8822/1,"Abdominal fibromatosis",ICDO3_2nd
8822/1,"Abdominal desmoid",ICDO3_2nd
8822/1,"Mesenteric fibromatosis",ICDO3_2nd
8822/1,"Retroperitoneal fibromatosis",ICDO3_2nd
8823/0,"Sclerotic fibroma",ICDO3_2nd
8823/1,"Desmoplastic fibroma",ICDO3_2nd
8824/0,Myofibroma,ICDO3_2nd
8824/0,Dermatomyofibroma,ICDO3_2nd
8824/0,Myopericytoma,ICDO3_2nd
8824/1,Myofibromatosis,ICDO3_2nd
8824/1,"Congenital generalized fibromatosis",ICDO3_2nd
8824/1,"Infantile myofibromatosis",ICDO3_2nd
8825/0,Myofibroblastoma,ICDO3_2nd
8825/1,"Myofibroblastic tumor, NOS",ICDO3_2nd
8825/1,"Inflammatory myofibroblastic tumor",ICDO3_2nd
8825/3,"Myofibroblastic sarcoma",ICDO3_2nd
8826/0,Angiomyofibroblastoma,ICDO3_2nd
8827/1,"Myofibroblastic tumor, peribronchial",ICDO3_2nd
8827/1,"Congenital peribronchial myofibroblastic tumor",ICDO3_2nd
8828/0,"Nodular fasciitis",ICDO3_2nd
8828/0,"Proliferative fasciitis",ICDO3_2nd
8828/0,"Proliferative myositis",ICDO3_2nd
8830/0,"Benign fibrous histiocytoma, NOS",ICDO3_2nd
8830/0,"Fibrous histiocytoma, NOS",ICDO3_2nd
8830/0,"Fibroxanthoma, NOS",ICDO3_2nd
8830/0,Xanthofibroma,ICDO3_2nd
8830/0,"Epithelioid fibrous histiocytoma",ICDO3_2nd
8830/1,"Atypical fibrous histiocytoma",ICDO3_2nd
8830/1,"Atypical fibroxanthoma",ICDO3_2nd
8830/3,"Malignant fibrous histiocytoma",ICDO3_2nd
8830/3,"Undifferentiated high grade pleomorphic sarcoma of bone",ICDO3_2nd
8830/3,"Fibroxanthoma, malignant",ICDO3_2nd
8831/0,"Histiocytoma, NOS",ICDO3_2nd
8831/0,"Deep histiocytoma",ICDO3_2nd
8831/0,"Deep benign fibrous histiocytoma",ICDO3_2nd
8831/0,"Juvenile histiocytoma",ICDO3_2nd
8831/0,Reticulohistiocytoma,ICDO3_2nd
8831/0,Reticulohistocytosis,ICDO3_2nd
8832/0,"Dermatofibroma, NOS",ICDO3_2nd
8832/0,"Cutaneous histiocytoma, NOS",ICDO3_2nd
8832/0,"Dermatofibroma lenticulare",ICDO3_2nd
8832/0,"Sclerosing hemangioma",ICDO3_2nd
8832/0,"Subepidermal nodular fibrosis",ICDO3_2nd
8832/0,"Sclerosing pneumocytoma",ICDO3_2nd
8832/0,"Pleomorphic fibroma",ICDO3_2nd
8832/1,"Dermatofibrosarcoma protuberans, NOS",ICDO3_2nd
8832/1,"Dermatofibrosarcoma, NOS",ICDO3_2nd
8832/3,"Dermatofibrosarcoma protuberans, fibrosarcomatous",ICDO3_2nd
8832/3,"Dermatofibrosarcoma, sarcomatous",ICDO3_2nd
8833/1,"Pigmented dermatofibrosarcoma protuberans",ICDO3_2nd
8833/1,"Bednar tumor",ICDO3_2nd
8834/1,"Giant cell fibroblastoma",ICDO3_2nd
8835/1,"Plexiform fibrohistiocytic tumor",ICDO3_2nd
8836/1,"Angiomatoid fibrous histiocytoma",ICDO3_2nd
8840/0,"Myxoma, NOS",ICDO3_2nd
8840/3,Myxosarcoma,ICDO3_2nd
8840/3,"Low grade fibromyxoid sarcoma",ICDO3_2nd
8840/3,"Sclerosing epithelioid fibrosarcoma",ICDO3_2nd
8841/0,"Angiomyxoma, NOS",ICDO3_2nd
8841/0,"Aggressive angiomyxoma",ICDO3_2nd
8841/0,"Superficial angiomyxoma",ICDO3_2nd
8842/0,"Ossifying fibromyxoid tumor, NOS",ICDO3_2nd
8842/3,"Ossifying fibromyxoid tumor, malignant",ICDO3_2nd
8842/3,"Pulmonary myxoid sarcoma with EWSR1-CREB1 translocation",ICDO3_2nd
8850/0,"Lipoma, NOS",ICDO3_2nd
8850/0,Thymolipoma,ICDO3_2nd
8850/1,"Atypical lipomatous tumor",ICDO3_2nd
8850/1,"Atypical lipoma",ICDO3_2nd
8850/1,"Liposarcoma, well differentiated, superficial",ICDO3_2nd
8850/3,"Liposarcoma, NOS",ICDO3_2nd
8850/3,Fibroliposarcoma,ICDO3_2nd
8851/0,Fibrolipoma,ICDO3_2nd
8851/1,Lipofibromatosis,ICDO3_2nd
8851/3,"Liposarcoma, well differentiated, NOS",ICDO3_2nd
8851/3,"Lipoma-like liposarcoma",ICDO3_2nd
8851/3,"Liposarcoma, differentiated",ICDO3_2nd
8851/3,"Inflammatory liposarcoma",ICDO3_2nd
8851/3,"Sclerosing liposarcoma",ICDO3_2nd
8852/0,Fibromyxolipoma,ICDO3_2nd
8852/0,Myxolipoma,ICDO3_2nd
8852/3,"Myxoid liposarcoma",ICDO3_2nd
8852/3,Myxoliposarcoma,ICDO3_2nd
8853/3,"Round cell liposarcoma",ICDO3_2nd
8854/0,"Pleomorphic lipoma",ICDO3_2nd
8854/3,"Pleomorphic liposarcoma",ICDO3_2nd
8855/3,"Mixed liposarcoma",ICDO3_2nd
8856/0,"Intramuscular lipoma",ICDO3_2nd
8856/0,"Infiltrating angiolipoma",ICDO3_2nd
8856/0,"Infiltrating lipoma",ICDO3_2nd
8857/0,"Spindle cell lipoma",ICDO3_2nd
8857/3,"Fibroblastic liposarcoma",ICDO3_2nd
8858/3,"Dedifferentiated liposarcoma",ICDO3_2nd
8860/0,Angiomyolipoma,ICDO3_2nd
8860/1,"Angiomyolipoma, epithelioid",ICDO3_2nd
8861/0,"Angiolipoma, NOS",ICDO3_2nd
8862/0,"Chondroid lipoma",ICDO3_2nd
8870/0,Myelolipoma,ICDO3_2nd
8880/0,Hibernoma,ICDO3_2nd
8880/0,"Brown fat tumor",ICDO3_2nd
8880/0,"Fetal fat cell lipoma",ICDO3_2nd
8881/0,Lipoblastomatosis,ICDO3_2nd
8881/0,"Fetal lipoma, NOS",ICDO3_2nd
8881/0,"Fetal lipomatosis",ICDO3_2nd
8881/0,Lipoblastoma,ICDO3_2nd
8890/0,"Leiomyoma, NOS",ICDO3_2nd
8890/0,"Fibroid uterus",ICDO3_2nd
8890/0,Fibromyoma,ICDO3_2nd
8890/0,Leiomyofibroma,ICDO3_2nd
8890/0,Lipoleiomyoma,ICDO3_2nd
8890/0,"Lipomatous leiomyoma",ICDO3_2nd
8890/0,"Plexiform leiomyoma",ICDO3_2nd
8890/0,"Leiomyoma, apoplectic",ICDO3_2nd
8890/0,"Leiomyoma, hydropic",ICDO3_2nd
8890/0,Myolipoma,ICDO3_2nd
8890/0,"Cotyledonoid leiomyoma",ICDO3_2nd
8890/0,"Dissecting leiomyoma",ICDO3_2nd
8890/1,"Leiomyomatosis, NOS",ICDO3_2nd
8890/1,"Leiomyomatosis, peritonealis disseminata",ICDO3_2nd
8890/1,"Intravascular leiomyomatosis",ICDO3_2nd
8890/1,"Intravenous leiomyomatosis",ICDO3_2nd
8890/3,"Leiomyosarcoma, NOS",ICDO3_2nd
8891/0,"Epithelioid leiomyoma",ICDO3_2nd
8891/0,Leiomyoblastoma,ICDO3_2nd
8891/3,"Epithelioid leiomyosarcoma",ICDO3_2nd
8892/0,"Cellular leiomyoma",ICDO3_2nd
8893/0,"Bizarre leiomyoma",ICDO3_2nd
8893/0,"Atypical leiomyoma",ICDO3_2nd
8893/0,"Pleomorphic leiomyoma",ICDO3_2nd
8893/0,"Symplastic leiomyoma",ICDO3_2nd
8894/0,Angioleiomyoma,ICDO3_2nd
8894/0,Angiomyoma,ICDO3_2nd
8894/0,"Vascular leiomyoma",ICDO3_2nd
8894/3,Angiomyosarcoma,ICDO3_2nd
8895/0,Myoma,ICDO3_2nd
8895/3,Myosarcoma,ICDO3_2nd
8896/0,"Myxoid leiomyoma",ICDO3_2nd
8896/3,"Myxoid leiomyosarcoma",ICDO3_2nd
8897/1,"Smooth muscle tumor of uncertain malignant potential",ICDO3_2nd
8897/1,"Smooth muscle tumor, atypical",ICDO3_2nd
8897/1,"Smooth muscle tumor, NOS",ICDO3_2nd
8897/1,"Leiomyosarcoma, cutaneous",ICDO3_2nd
8898/1,"Metastasizing leiomyoma",ICDO3_2nd
8900/0,"Rhabdomyoma, NOS",ICDO3_2nd
8900/3,"Rhabdomyosarcoma, NOS",ICDO3_2nd
8900/3,Rhabdosarcoma,ICDO3_2nd
8901/3,"Pleomorphic rhabdomyosarcoma, adult type",ICDO3_2nd
8901/3,"Pleomorphic rhabdomyosarcoma, NOS",ICDO3_2nd
8901/3,"Rhabdomyosarcoma, pleomorphic type",ICDO3_2nd
8902/3,"Mixed type rhabdomyosarcoma",ICDO3_2nd
8902/3,"Mixed embryonal rhabdomyosarcoma and alveolar rhabdomyosarcoma",ICDO3_2nd
8903/0,"Fetal rhabdomyoma",ICDO3_2nd
8904/0,"Adult cellular rhabdomyoma",ICDO3_2nd
8904/0,"Adult rhabdomyoma",ICDO3_2nd
8904/0,"Glycogenic rhabdomyoma",ICDO3_2nd
8905/0,"Genital rhabdomyoma",ICDO3_2nd
8910/3,"Embryonal rhabdomyosarcoma, NOS",ICDO3_2nd
8910/3,"Rhabdomyosarcoma, embryonal type",ICDO3_2nd
8910/3,"Embryonal rhabdomyosarcoma, pleomorphic",ICDO3_2nd
8910/3,"Sarcoma botryoides",ICDO3_2nd
8910/3,"Botryoid sarcoma",ICDO3_2nd
8912/3,"Spindle cell rhabdomyosarcoma",ICDO3_2nd
8912/3,"Sclerosing rhabdomyosarcoma",ICDO3_2nd
8912/3,"Rhabdomyosarcoma, spindle cell/sclerosing type",ICDO3_2nd
8920/3,"Alveolar rhabdomyosarcoma",ICDO3_2nd
8921/3,Ectomesenchymoma,ICDO3_2nd
8921/3,"Rhabdomyosarcoma with ganglionic differentiation",ICDO3_2nd
8930/0,"Endometrial stromal nodule",ICDO3_2nd
8930/3,"Endometrial stromal sarcoma, NOS",ICDO3_2nd
8930/3,"Endometrial sarcoma, NOS",ICDO3_2nd
8930/3,"Endometrial stromal sarcoma, high grade",ICDO3_2nd
8930/3,"Endometrioid stromal sarcoma, high grade",ICDO3_2nd
8931/3,"Endometrial stromal sarcoma, low grade",ICDO3_2nd
8931/3,"Endolymphatic stromal myosis",ICDO3_2nd
8931/3,"Endometrioid stromal sarcoma, low grade",ICDO3_2nd
8931/3,"Endometrial stromatosis",ICDO3_2nd
8931/3,"Stromal endometriosis",ICDO3_2nd
8931/3,"Stromal myosis, NOS",ICDO3_2nd
8932/0,"Adenomyoma, NOS",ICDO3_2nd
8932/0,"Atypical polypoid adenomyoma",ICDO3_2nd
8933/3,Adenosarcoma,ICDO3_2nd
8934/3,Carcinofibroma,ICDO3_2nd
8935/0,"Stromal tumor, benign",ICDO3_2nd
8935/1,"Stromal tumor, NOS",ICDO3_2nd
8935/1,"Metanephric stromal tumor",ICDO3_2nd
8935/1,"Stromal tumor of uncertain malignant potential",ICDO3_2nd
8935/3,"Stromal sarcoma, NOS",ICDO3_2nd
8936/3,"Gastrointestinal stromal tumor",ICDO3_2nd
8936/3,GIST,ICDO3_2nd
8936/3,"Gastrointestinal autonomic nerve tumor",ICDO3_2nd
8936/3,GANT,ICDO3_2nd
8936/3,"Gastrointestinal pacemaker cell tumor",ICDO3_2nd
8936/3,"Gastrointestinal stromal sarcoma",ICDO3_2nd
8940/0,"Pleomorphic adenoma",ICDO3_2nd
8940/0,"Mixed tumor, NOS",ICDO3_2nd
8940/0,"Mixed tumor, salivary gland type, NOS",ICDO3_2nd
8940/0,"Chondroid syringoma, NOS",ICDO3_2nd
8940/3,"Mixed tumor, malignant, NOS",ICDO3_2nd
8940/3,"Mixed tumor, salivary gland type, malignant",ICDO3_2nd
8940/3,"Malignant chondroid syringoma",ICDO3_2nd
8941/3,"Carcinoma ex pleomorphic adenoma",ICDO3_2nd
8941/3,"Carcinoma in pleomorphic adenoma",ICDO3_2nd
8950/3,"Mullerian mixed tumor",ICDO3_2nd
8951/3,"Mesodermal mixed tumor",ICDO3_2nd
8959/0,"Benign cystic nephroma",ICDO3_2nd
8959/0,"Mixed epithelial and stromal tumor",ICDO3_2nd
8959/0,"Pediatric cystic nephroma",ICDO3_2nd
8959/0,"Adult cystic nephroma",ICDO3_2nd
8959/1,"Cystic partially differentiated nephroblastoma",ICDO3_2nd
8959/3,"Malignant cystic nephroma",ICDO3_2nd
8959/3,"Malignant multilocular cystic nephroma",ICDO3_2nd
8960/1,"Mesoblastic nephroma",ICDO3_2nd
8960/3,"Nephroblastoma, NOS",ICDO3_2nd
8960/3,"Nephroma, NOS",ICDO3_2nd
8960/3,"Wilms tumor",ICDO3_2nd
8963/3,"Rhabdoid tumor, NOS",ICDO3_2nd
8963/3,"Malignant rhabdoid tumor",ICDO3_2nd
8963/3,"Rhabdoid sarcoma",ICDO3_2nd
8964/3,"Clear cell sarcoma of kidney",ICDO3_2nd
8966/0,"Renomedullary interstitial cell tumor",ICDO3_2nd
8966/0,"Renomedullary fibroma",ICDO3_2nd
8966/0,"Medullary fibroma",ICDO3_2nd
8967/0,"Ossifying renal tumor",ICDO3_2nd
8970/3,"Hepatoblastoma, NOS",ICDO3_2nd
8970/3,"Embryonal hepatoma",ICDO3_2nd
8970/3,"Hepatoblastoma, epithelioid",ICDO3_2nd
8970/3,"Hepatoblastoma, mixed epithelial-mesenchymal",ICDO3_2nd
8971/3,Pancreatoblastoma,ICDO3_2nd
8972/3,"Pulmonary blastoma",ICDO3_2nd
8972/3,Pneumoblastoma,ICDO3_2nd
8973/3,"Pleuropulmonary blastoma",ICDO3_2nd
8974/1,Sialoblastoma,ICDO3_2nd
8975/1,"Calcifying nested stromal-epithelial tumor",ICDO3_2nd
8980/3,"Carcinosarcoma, NOS",ICDO3_2nd
8981/3,"Carcinosarcoma, embryonal",ICDO3_2nd
8982/0,"Myoepithelioma, NOS",ICDO3_2nd
8982/0,"Myoepithelial adenoma",ICDO3_2nd
8982/0,"Myoepithelial tumor",ICDO3_2nd
8982/0,"Ectomesenchymal chondromyxoid tumor",ICDO3_2nd
8982/3,"Myoepithelial carcinoma",ICDO3_2nd
8982/3,"Malignant myoepithelioma",ICDO3_2nd
8982/3,"Myoepithelioma, infiltrating",ICDO3_2nd
8983/0,"Adenomyoepithelioma, NOS",ICDO3_2nd
8983/0,"Adenomyoepithelioma, benign",ICDO3_2nd
8983/3,"Adenomyoepithelioma with carcinoma",ICDO3_2nd
8983/3,"Malignant adenomyoepithelioma",ICDO3_2nd
8990/0,"Mesenchymoma, benign",ICDO3_2nd
8990/0,"Phosphaturic mesenchymal tumor, benign",ICDO3_2nd
8990/0,"Phosphaturic mesenchymal tumor, NOS",ICDO3_2nd
8990/1,"Mesenchymoma, NOS",ICDO3_2nd
8990/1,"Mixed mesenchymal tumor",ICDO3_2nd
8990/1,"Primitive non-neural granular cell tumor",ICDO3_2nd
8990/3,"Mesenchymoma, malignant",ICDO3_2nd
8990/3,"Mixed mesenchymal sarcoma",ICDO3_2nd
8990/3,"Phosphaturic mesenchymal tumor, malignant",ICDO3_2nd
8991/3,"Embryonal sarcoma",ICDO3_2nd
8992/0,"Pulmonary hamartoma",ICDO3_2nd
9000/0,"Brenner tumor, NOS",ICDO3_2nd
9000/1,"Brenner tumor, borderline malignancy",ICDO3_2nd
9000/1,"Borderline Brenner tumor",ICDO3_2nd
9000/1,"Brenner tumor, atypical proliferative",ICDO3_2nd
9000/1,"Brenner tumor, proliferating",ICDO3_2nd
9000/3,"Brenner tumor, malignant",ICDO3_2nd
9010/0,"Fibroadenoma, NOS",ICDO3_2nd
9010/0,Lipofibroadenoma,ICDO3_2nd
9011/0,"Intracanalicular fibroadenoma",ICDO3_2nd
9012/0,"Pericanalicular fibroadenoma",ICDO3_2nd
9013/0,"Adenofibroma, NOS",ICDO3_2nd
9013/0,"Metanephric adenofibroma",ICDO3_2nd
9013/0,"Nephrogenic adenofibroma",ICDO3_2nd
9013/0,"Cystadenofibroma, NOS",ICDO3_2nd
9013/0,"Papillary adenofibroma",ICDO3_2nd
9014/0,"Serous adenofibroma, NOS",ICDO3_2nd
9014/0,"Serous cystadenofibroma, NOS",ICDO3_2nd
9014/0,"Seromucinous adenofibroma",ICDO3_2nd
9014/1,"Serous adenofibroma of borderline malignancy",ICDO3_2nd
9014/1,"Serous cystadenofibroma of borderline malignancy",ICDO3_2nd
9014/3,"Serous adenocarcinofibroma",ICDO3_2nd
9014/3,"Malignant serous adenofibroma",ICDO3_2nd
9014/3,"Serous cystadenocarcinofibroma",ICDO3_2nd
9014/3,"Malignant serous cystadenofibroma",ICDO3_2nd
9015/0,"Mucinous adenofibroma, NOS",ICDO3_2nd
9015/0,"Mucinous cystadenofibroma, NOS",ICDO3_2nd
9015/1,"Mucinous adenofibroma of borderline malignancy",ICDO3_2nd
9015/1,"Mucinous cystadenofibroma of borderline malignancy",ICDO3_2nd
9015/3,"Mucinous adenocarcinofibroma",ICDO3_2nd
9015/3,"Malignant mucinous adenofibroma",ICDO3_2nd
9015/3,"Mucinous cystadenocarcinofibroma",ICDO3_2nd
9015/3,"Malignant mucinous cystadenofibroma",ICDO3_2nd
9016/0,"Giant fibroadenoma",ICDO3_2nd
9020/0,"Phyllodes tumor, benign",ICDO3_2nd
9020/0,"Cystosarcoma phyllodes, benign",ICDO3_2nd
9020/1,"Phyllodes tumor, borderline",ICDO3_2nd
9020/1,"Cystosarcoma phyllodes, NOS",ICDO3_2nd
9020/1,"Phyllodes tumor, NOS",ICDO3_2nd
9020/3,"Phyllodes tumor, malignant",ICDO3_2nd
9020/3,"Cystosarcoma phyllodes, malignant",ICDO3_2nd
9020/3,"Periductal stromal tumor, low grade",ICDO3_2nd
9030/0,"Juvenile fibroadenoma",ICDO3_2nd
9040/0,"Synovioma, benign",ICDO3_2nd
9040/3,"Synovial sarcoma, NOS",ICDO3_2nd
9040/3,"Synovioma, NOS",ICDO3_2nd
9040/3,"Synovioma, malignant",ICDO3_2nd
9041/3,"Synovial sarcoma, spindle cell",ICDO3_2nd
9041/3,"Synovial sarcoma, monophasic fibrous",ICDO3_2nd
9042/3,"Synovial sarcoma, epithelioid cell",ICDO3_2nd
9043/3,"Synovial sarcoma, biphasic",ICDO3_2nd
9044/3,"Clear cell sarcoma, NOS",ICDO3_2nd
9044/3,"Malignant melanoma of soft parts",ICDO3_2nd
9045/3,"Biphenotypic sinonasal sarcoma",ICDO3_2nd
9050/0,"Mesothelioma, benign",ICDO3_2nd
9050/3,"Mesothelioma, malignant",ICDO3_2nd
9050/3,"Mesothelioma, NOS",ICDO3_2nd
9051/0,"Fibrous mesothelioma, benign",ICDO3_2nd
9051/3,"Fibrous mesothelioma, malignant",ICDO3_2nd
9051/3,"Fibrous mesothelioma, NOS",ICDO3_2nd
9051/3,"Desmoplastic mesothelioma",ICDO3_2nd
9051/3,"Sarcomatoid mesothelioma",ICDO3_2nd
9051/3,"Spindled mesothelioma",ICDO3_2nd
9052/0,"Epithelioid mesothelioma, benign",ICDO3_2nd
9052/0,"Well differentiated papillary mesothelioma",ICDO3_2nd
9052/0,"Mesothelial papilloma",ICDO3_2nd
9052/1,"Well differentiated papillary mesothelioma of pleura",ICDO3_2nd
9052/3,"Epithelioid mesothelioma, malignant",ICDO3_2nd
9052/3,"Epithelioid mesothelioma, NOS",ICDO3_2nd
9053/3,"Mesothelioma, biphasic, malignant",ICDO3_2nd
9053/3,"Mesothelioma, biphasic, NOS",ICDO3_2nd
9054/0,"Adenomatoid tumor, NOS",ICDO3_2nd
9055/0,"Peritoneal inclusion cysts",ICDO3_2nd
9055/0,"Cystic mesothelioma",ICDO3_2nd
9055/0,"Multicystic mesothelioma",ICDO3_2nd
9060/3,Dysgerminoma,ICDO3_2nd
9061/3,"Seminoma, NOS",ICDO3_2nd
9062/3,"Seminoma, anaplastic",ICDO3_2nd
9062/3,"Seminoma with high mitotic index",ICDO3_2nd
9063/3,"Spermatocytic seminoma",ICDO3_2nd
9063/3,Spermatocytoma,ICDO3_2nd
9063/3,"Spermatocytic tumor",ICDO3_2nd
9064/2,"Intratubular malignant germ cells",ICDO3_2nd
9064/2,"Intratubular germ cell neoplasia",ICDO3_2nd
9064/2,"Germ cell neoplasia in situ",ICDO3_2nd
9064/3,Germinoma,ICDO3_2nd
9064/3,"Germ cell tumor, NOS",ICDO3_2nd
9065/3,"Germ cell tumor, nonseminomatous",ICDO3_2nd
9070/3,"Embryonal carcinoma, NOS",ICDO3_2nd
9070/3,"Embryonal adenocarcinoma",ICDO3_2nd
9071/3,"Yolk sac tumor, NOS",ICDO3_2nd
9071/3,"Embryonal carcinoma, infantile",ICDO3_2nd
9071/3,"Yolk sac tumor, pre-pubertal type",ICDO3_2nd
9071/3,"Endodermal sinus tumor",ICDO3_2nd
9071/3,Orchioblastoma,ICDO3_2nd
9071/3,"Polyvesicular vitelline tumor",ICDO3_2nd
9071/3,"Hepatoid yolk sac tumor",ICDO3_2nd
9071/3,"Yolk sac tumor, post-pubertal type",ICDO3_2nd
9072/3,Polyembryoma,ICDO3_2nd
9072/3,"Embryonal carcinoma, polyembryonal type",ICDO3_2nd
9073/1,Gonadoblastoma,ICDO3_2nd
9073/1,Gonocytoma,ICDO3_2nd
9080/0,"Teratoma, benign",ICDO3_2nd
9080/0,"Adult teratoma, NOS",ICDO3_2nd
9080/0,"Cystic teratoma, NOS",ICDO3_2nd
9080/0,"Adult cystic teratoma",ICDO3_2nd
9080/0,"Mature teratoma, NOS",ICDO3_2nd
9080/0,"Teratoma, differentiated",ICDO3_2nd
9080/1,"Teratoma, NOS",ICDO3_2nd
9080/1,"Solid teratoma",ICDO3_2nd
9080/1,"Germ cell tumor, regressed",ICDO3_2nd
9080/1,"Immature teratoma of lung",ICDO3_2nd
9080/1,"Immature teratoma of thymus",ICDO3_2nd
9080/1,"Immature teratoma of thyroid",ICDO3_2nd
9080/3,"Teratoma, malignant, NOS",ICDO3_2nd
9080/3,"Embryonal teratoma",ICDO3_2nd
9080/3,"Teratoblastoma, malignant",ICDO3_2nd
9080/3,"Immature teratoma, malignant",ICDO3_2nd
9080/3,"Immature teratoma, NOS",ICDO3_2nd
9081/3,Teratocarcinoma,ICDO3_2nd
9081/3,"Mixed embryonal carcinoma and teratoma",ICDO3_2nd
9081/3,Teratocarcinosarcoma,ICDO3_2nd
9082/3,"Malignant teratoma, undifferentiated",ICDO3_2nd
9082/3,"Malignant teratoma, anaplastic",ICDO3_2nd
9083/3,"Malignant teratoma, intermediate",ICDO3_2nd
9084/0,"Dermoid cyst, NOS",ICDO3_2nd
9084/0,"Dermoid, NOS",ICDO3_2nd
9084/0,"Teratoma, prepubertal type",ICDO3_2nd
9084/0,"Teratoma, mature, prepubertal type",ICDO3_2nd
9084/3,"Teratoma with malignant transformation",ICDO3_2nd
9084/3,"Teratoma with somatic type malignancies",ICDO3_2nd
9084/3,"Dermoid cyst with malignant transformation",ICDO3_2nd
9084/3,"Dermoid cyst with secondary tumor",ICDO3_2nd
9085/3,"Mixed germ cell tumor",ICDO3_2nd
9085/3,"Mixed teratoma and seminoma",ICDO3_2nd
9086/3,"Germ cell tumor with associated hematological malignancy",ICDO3_2nd
9090/0,"Struma ovarii, NOS",ICDO3_2nd
9090/3,"Struma ovarii, malignant",ICDO3_2nd
9091/1,"Strumal carcinoid",ICDO3_2nd
9091/1,"Struma ovarii and carcinoid",ICDO3_2nd
9100/0,"Hydatidiform mole, NOS",ICDO3_2nd
9100/0,"Complete hydatidiform mole",ICDO3_2nd
9100/0,"Hydatid mole",ICDO3_2nd
9100/1,"Invasive hydatidiform mole",ICDO3_2nd
